geo_value,time_value,raw_search
tx,2020-09-10,6.57926917
ut,2020-09-10,0.0
va,2020-09-10,9.24718723
vt,2020-09-10,0.0
wa,2020-09-10,24.21965023
wi,2020-09-10,25.0306276
wv,2020-09-10,0.0
wy,2020-09-10,0.0
ak,2020-09-11,0.0
al,2020-09-11,23.21519428
ar,2020-09-11,0.0
az,2020-09-11,36.03728822
ca,2020-09-11,6.02564211
co,2020-09-11,23.6239134
ct,2020-09-11,0.0
dc,2020-09-11,0.0
de,2020-09-11,0.0
fl,2020-09-11,10.18398538
ga,2020-09-11,11.88555323
hi,2020-09-11,0.0
ia,2020-09-11,17.07897705
id,2020-09-11,0.0
il,2020-09-11,15.33982339
in,2020-09-11,24.44783221
ks,2020-09-11,0.0
ky,2020-09-11,12.8749398
la,2020-09-11,26.23753776
ma,2020-09-11,0.0
md,2020-09-11,25.88013879
me,2020-09-11,0.0
mi,2020-09-11,0.0
mn,2020-09-11,0.0
mo,2020-09-11,29.40570593
ms,2020-09-11,0.0
mt,2020-09-11,0.0
nc,2020-09-11,12.42168425
nd,2020-09-11,0.0
ne,2020-09-11,0.0
nh,2020-09-11,0.0
nj,2020-09-11,15.50083772
nm,2020-09-11,0.0
nv,2020-09-11,46.47673773
ny,2020-09-11,5.82998606
oh,2020-09-11,14.23955904
ok,2020-09-11,31.342643
or,2020-09-11,0.0
pa,2020-09-11,7.81068007
ri,2020-09-11,0.0
sc,2020-09-11,0.0
sd,2020-09-11,0.0
tn,2020-09-11,22.79428152
tx,2020-09-11,8.33772684
ut,2020-09-11,15.55962022
va,2020-09-11,14.38014189
vt,2020-09-11,0.0
wa,2020-09-11,0.0
wi,2020-09-11,0.0
wv,2020-09-11,39.92942439
wy,2020-09-11,0.0
ak,2020-09-12,0.0
al,2020-09-12,41.22882468
ar,2020-09-12,0.0
az,2020-09-12,29.6720696
ca,2020-09-12,6.60935713
co,2020-09-12,0.0
ct,2020-09-12,29.93563565
dc,2020-09-12,0.0
de,2020-09-12,0.0
fl,2020-09-12,2.53990678
ga,2020-09-12,13.93563689
hi,2020-09-12,0.0
ia,2020-09-12,62.13105701
id,2020-09-12,80.17952956
il,2020-09-12,27.15219348
in,2020-09-12,10.03718928
ks,2020-09-12,0.0
ky,2020-09-12,0.0
la,2020-09-12,31.22710473
ma,2020-09-12,15.04428391
md,2020-09-12,35.39967661
me,2020-09-12,46.23617382
mi,2020-09-12,6.01602026
mn,2020-09-12,31.24992899
mo,2020-09-12,26.00683884
ms,2020-09-12,0.0
mt,2020-09-12,69.36736959
nc,2020-09-12,10.37796534
nd,2020-09-12,0.0
ne,2020-09-12,30.83812241
nh,2020-09-12,87.13837574
nj,2020-09-12,5.82644352
nm,2020-09-12,0.0
nv,2020-09-12,0.0
ny,2020-09-12,4.37816087
oh,2020-09-12,14.86077288
ok,2020-09-12,38.10260576
or,2020-09-12,0.0
pa,2020-09-12,21.55749992
ri,2020-09-12,0.0
sc,2020-09-12,49.29550992
sd,2020-09-12,0.0
tn,2020-09-12,26.29484425
tx,2020-09-12,7.59822137
ut,2020-09-12,18.83393508
va,2020-09-12,5.9111529
vt,2020-09-12,0.0
wa,2020-09-12,0.0
wi,2020-09-12,14.92474708
wv,2020-09-12,44.42864759
wy,2020-09-12,0.0
ak,2020-09-13,0.0
al,2020-09-13,54.0033363
ar,2020-09-13,49.87713908
az,2020-09-13,0.0
ca,2020-09-13,4.29906847
co,2020-09-13,0.0
ct,2020-09-13,14.19779266
dc,2020-09-13,0.0
de,2020-09-13,0.0
fl,2020-09-13,12.95484822
ga,2020-09-13,9.19347889
hi,2020-09-13,0.0
ia,2020-09-13,20.51606747
id,2020-09-13,0.0
il,2020-09-13,24.45058509
in,2020-09-13,28.53467126
ks,2020-09-13,0.0
ky,2020-09-13,29.46925442
la,2020-09-13,0.0
ma,2020-09-13,14.39080901
md,2020-09-13,25.13732169
me,2020-09-13,0.0
mi,2020-09-13,5.8229341
mn,2020-09-13,10.22786693
mo,2020-09-13,20.59601055
ms,2020-09-13,0.0
mt,2020-09-13,122.24938875
nc,2020-09-13,17.79600954
nd,2020-09-13,264.92149517
ne,2020-09-13,32.05521997
nh,2020-09-13,0.0
nj,2020-09-13,16.52837912
nm,2020-09-13,0.0
nv,2020-09-13,0.0
ny,2020-09-13,8.27079492
oh,2020-09-13,18.4206002
ok,2020-09-13,56.20497236
or,2020-09-13,36.71386231
pa,2020-09-13,13.28900129
ri,2020-09-13,0.0
sc,2020-09-13,11.96555572
sd,2020-09-13,84.6310088
tn,2020-09-13,42.49195738
tx,2020-09-13,13.95741535
ut,2020-09-13,0.0
va,2020-09-13,22.60302643
vt,2020-09-13,0.0
wa,2020-09-13,6.69156052
wi,2020-09-13,48.81710225
wv,2020-09-13,0.0
wy,2020-09-13,0.0
ak,2020-09-14,0.0
al,2020-09-14,22.45738863
ar,2020-09-14,0.0
az,2020-09-14,6.88881726
ca,2020-09-14,3.60248257
co,2020-09-14,15.14634612
ct,2020-09-14,11.35281546
dc,2020-09-14,0.0
de,2020-09-14,0.0
fl,2020-09-14,9.88218084
ga,2020-09-14,7.76210182
hi,2020-09-14,0.0
ia,2020-09-14,52.06343876
id,2020-09-14,30.72749366
il,2020-09-14,8.43890784
in,2020-09-14,23.82675124
ks,2020-09-14,0.0
ky,2020-09-14,12.30588477
la,2020-09-14,12.75334276
ma,2020-09-14,6.00074621
md,2020-09-14,13.6466069
me,2020-09-14,0.0
mi,2020-09-14,9.74019723
mn,2020-09-14,25.64959723
mo,2020-09-14,25.23549075
ms,2020-09-14,0.0
mt,2020-09-14,0.0
nc,2020-09-14,8.05572471
nd,2020-09-14,0.0
ne,2020-09-14,0.0
nh,2020-09-14,0.0
nj,2020-09-14,13.34865123
nm,2020-09-14,50.85039017
nv,2020-09-14,0.0
ny,2020-09-14,6.33159328
oh,2020-09-14,13.67058581
ok,2020-09-14,30.11468922
or,2020-09-14,0.0
pa,2020-09-14,0.0
ri,2020-09-14,0.0
sc,2020-09-14,20.76945556
sd,2020-09-14,239.90741958
tn,2020-09-14,14.72863071
tx,2020-09-14,3.66676691
ut,2020-09-14,0.0
va,2020-09-14,0.0
vt,2020-09-14,0.0
wa,2020-09-14,14.24328065
wi,2020-09-14,25.3225383
wv,2020-09-14,74.13689583
wy,2020-09-14,218.72265967
ak,2020-09-15,0.0
al,2020-09-15,45.21299863
ar,2020-09-15,0.0
az,2020-09-15,13.91746398
ca,2020-09-15,6.38647039
co,2020-09-15,7.46097742
ct,2020-09-15,22.95203829
dc,2020-09-15,0.0
de,2020-09-15,0.0
fl,2020-09-15,16.13563595
ga,2020-09-15,13.51364543
hi,2020-09-15,0.0
ia,2020-09-15,52.25040575
id,2020-09-15,0.0
il,2020-09-15,18.34969543
in,2020-09-15,0.0
ks,2020-09-15,0.0
ky,2020-09-15,24.89199897
la,2020-09-15,43.97352678
ma,2020-09-15,6.00608296
md,2020-09-15,27.55423255
me,2020-09-15,0.0
mi,2020-09-15,22.31880794
mn,2020-09-15,16.72673964
mo,2020-09-15,8.39597005
ms,2020-09-15,0.0
mt,2020-09-15,102.1216651
nc,2020-09-15,4.13978503
nd,2020-09-15,0.0
ne,2020-09-15,0.0
nh,2020-09-15,0.0
nj,2020-09-15,15.0433013
nm,2020-09-15,76.20001156
nv,2020-09-15,0.0
ny,2020-09-15,9.63831522
oh,2020-09-15,11.80719085
ok,2020-09-15,46.16033205
or,2020-09-15,0.0
pa,2020-09-15,7.60307307
ri,2020-09-15,39.5381939
sc,2020-09-15,37.17586495
sd,2020-09-15,0.0
tn,2020-09-15,22.27560495
tx,2020-09-15,9.08909414
ut,2020-09-15,14.64835151
va,2020-09-15,11.69102376
vt,2020-09-15,0.0
wa,2020-09-15,17.16269451
wi,2020-09-15,16.91143161
wv,2020-09-15,38.44970778
wy,2020-09-15,0.0
ak,2020-09-16,185.73551263
al,2020-09-16,23.57702158
ar,2020-09-16,66.75119834
az,2020-09-16,14.0656447
ca,2020-09-16,8.46962605
co,2020-09-16,0.0
ct,2020-09-16,0.0
dc,2020-09-16,0.0
de,2020-09-16,0.0
fl,2020-09-16,8.90361354
ga,2020-09-16,15.44671882
hi,2020-09-16,0.0
ia,2020-09-16,17.37145167
id,2020-09-16,0.0
il,2020-09-16,10.07384647
in,2020-09-16,8.16696553
ks,2020-09-16,40.16781353
ky,2020-09-16,25.48299516
la,2020-09-16,0.0
ma,2020-09-16,0.0
md,2020-09-16,14.65251097
me,2020-09-16,0.0
mi,2020-09-16,22.46453793
mn,2020-09-16,21.30986607
mo,2020-09-16,8.63523125
ms,2020-09-16,0.0
mt,2020-09-16,0.0
nc,2020-09-16,12.39199883
nd,2020-09-16,0.0
ne,2020-09-16,78.1675502
nh,2020-09-16,36.05422556
nj,2020-09-16,18.33707066
nm,2020-09-16,52.64064251
nv,2020-09-16,15.45337612
ny,2020-09-16,9.63210449
oh,2020-09-16,3.93577094
ok,2020-09-16,0.0
or,2020-09-16,0.0
pa,2020-09-16,11.58811054
ri,2020-09-16,0.0
sc,2020-09-16,31.30088741
sd,2020-09-16,133.33333333
tn,2020-09-16,29.92638321
tx,2020-09-16,4.48463966
ut,2020-09-16,14.69137444
va,2020-09-16,9.42187871
vt,2020-09-16,0.0
wa,2020-09-16,0.0
wi,2020-09-16,8.65678559
wv,2020-09-16,79.76445303
wy,2020-09-16,0.0
ak,2020-09-17,0.0
al,2020-09-17,24.11578784
ar,2020-09-17,0.0
az,2020-09-17,0.0
ca,2020-09-17,3.23862845
co,2020-09-17,0.0
ct,2020-09-17,11.7314954
dc,2020-09-17,0.0
de,2020-09-17,0.0
fl,2020-09-17,7.38807128
ga,2020-09-17,12.90788604
hi,2020-09-17,0.0
ia,2020-09-17,69.31731916
id,2020-09-17,0.0
il,2020-09-17,10.02522848
in,2020-09-17,8.13506553
ks,2020-09-17,19.92447864
ky,2020-09-17,50.21867109
la,2020-09-17,12.64133622
ma,2020-09-17,11.8368088
md,2020-09-17,0.0
me,2020-09-17,0.0
mi,2020-09-17,9.91337376
mn,2020-09-17,28.47471935
mo,2020-09-17,8.46842187
ms,2020-09-17,22.58592313
mt,2020-09-17,0.0
nc,2020-09-17,7.84067544
nd,2020-09-17,0.0
ne,2020-09-17,52.53738856
nh,2020-09-17,35.45827912
nj,2020-09-17,13.450831
nm,2020-09-17,0.0
nv,2020-09-17,45.90124043
ny,2020-09-17,9.89317724
oh,2020-09-17,3.92128111
ok,2020-09-17,15.55782736
or,2020-09-17,21.47333272
pa,2020-09-17,3.83460864
ri,2020-09-17,0.0
sc,2020-09-17,40.4816866
sd,2020-09-17,0.0
tn,2020-09-17,14.65619565
tx,2020-09-17,10.45954837
ut,2020-09-17,14.65313538
va,2020-09-17,16.17852834
vt,2020-09-17,0.0
wa,2020-09-17,5.83265913
wi,2020-09-17,25.35477698
wv,2020-09-17,77.25481794
wy,2020-09-17,221.92632046
ak,2020-09-18,0.0
al,2020-09-18,0.0
ar,2020-09-18,40.22641804
az,2020-09-18,7.08396613
ca,2020-09-18,7.41827599
co,2020-09-18,16.02243946
ct,2020-09-18,11.77398961
dc,2020-09-18,0.0
de,2020-09-18,50.78204347
fl,2020-09-18,9.10205872
ga,2020-09-18,4.00648383
hi,2020-09-18,0.0
ia,2020-09-18,35.84861813
id,2020-09-18,0.0
il,2020-09-18,19.68119319
in,2020-09-18,0.0
ks,2020-09-18,20.49802734
ky,2020-09-18,0.0
la,2020-09-18,12.93402063
ma,2020-09-18,11.95704925
md,2020-09-18,14.40975088
me,2020-09-18,0.0
mi,2020-09-18,0.0
mn,2020-09-18,9.01221841
mo,2020-09-18,8.78299327
ms,2020-09-18,0.0
mt,2020-09-18,0.0
nc,2020-09-18,12.49489521
nd,2020-09-18,0.0
ne,2020-09-18,0.0
nh,2020-09-18,0.0
nj,2020-09-18,13.90702387
nm,2020-09-18,26.02946885
nv,2020-09-18,0.0
ny,2020-09-18,6.25980953
oh,2020-09-18,4.01703728
ok,2020-09-18,15.71025948
or,2020-09-18,21.97121803
pa,2020-09-18,11.6457695
ri,2020-09-18,80.76043029
sc,2020-09-18,21.77117065
sd,2020-09-18,142.20705347
tn,2020-09-18,30.34564405
tx,2020-09-18,8.64952441
ut,2020-09-18,45.28747022
va,2020-09-18,9.63814122
vt,2020-09-18,0.0
wa,2020-09-18,11.86365957
wi,2020-09-18,39.22069581
wv,2020-09-18,0.0
wy,2020-09-18,227.7904328
ak,2020-09-20,0.0
al,2020-09-20,43.42900003
ar,2020-09-20,52.47942833
az,2020-09-20,8.27755053
ca,2020-09-20,7.12096986
co,2020-09-20,0.0
ct,2020-09-20,0.0
dc,2020-09-20,0.0
de,2020-09-20,0.0
fl,2020-09-20,8.73275381
ga,2020-09-20,4.81896393
hi,2020-09-20,0.0
ia,2020-09-20,75.36582702
id,2020-09-20,0.0
il,2020-09-20,14.80788427
in,2020-09-20,30.90602762
ks,2020-09-20,25.22703949
ky,2020-09-20,32.35724161
la,2020-09-20,46.90010971
ma,2020-09-20,32.99215498
md,2020-09-20,26.35932241
me,2020-09-20,0.0
mi,2020-09-20,0.0
mn,2020-09-20,20.82120444
mo,2020-09-20,37.35252803
ms,2020-09-20,55.52221432
mt,2020-09-20,0.0
nc,2020-09-20,16.04745666
nd,2020-09-20,0.0
ne,2020-09-20,0.0
nh,2020-09-20,0.0
nj,2020-09-20,0.0
nm,2020-09-20,0.0
nv,2020-09-20,0.0
ny,2020-09-20,5.16738507
oh,2020-09-20,15.23501296
ok,2020-09-20,39.15617604
or,2020-09-20,0.0
pa,2020-09-20,4.67716009
ri,2020-09-20,0.0
sc,2020-09-20,0.0
sd,2020-09-20,0.0
tn,2020-09-20,0.0
tx,2020-09-20,10.75300377
ut,2020-09-20,0.0
va,2020-09-20,17.8049272
vt,2020-09-20,0.0
wa,2020-09-20,21.70126001
wi,2020-09-20,30.89311815
wv,2020-09-20,0.0
wy,2020-09-20,0.0
ak,2020-09-21,0.0
al,2020-09-21,35.48049767
ar,2020-09-21,19.61446406
az,2020-09-21,0.0
ca,2020-09-21,5.2595635
co,2020-09-21,7.60559187
ct,2020-09-21,11.46950579
dc,2020-09-21,0.0
de,2020-09-21,49.94007191
fl,2020-09-21,10.65101271
ga,2020-09-21,19.97734687
hi,2020-09-21,0.0
ia,2020-09-21,85.5466498
id,2020-09-21,0.0
il,2020-09-21,14.56204715
in,2020-09-21,0.0
ks,2020-09-21,19.56049973
ky,2020-09-21,37.38989984
la,2020-09-21,36.19827895
ma,2020-09-21,5.70483132
md,2020-09-21,20.83758564
me,2020-09-21,74.15607053
mi,2020-09-21,19.71078442
mn,2020-09-21,16.75020028
mo,2020-09-21,51.30040037
ms,2020-09-21,0.0
mt,2020-09-21,0.0
nc,2020-09-21,8.29104218
nd,2020-09-21,0.0
ne,2020-09-21,76.94389492
nh,2020-09-21,0.0
nj,2020-09-21,17.94899603
nm,2020-09-21,0.0
nv,2020-09-21,0.0
ny,2020-09-21,7.22116493
oh,2020-09-21,10.66338319
ok,2020-09-21,0.0
or,2020-09-21,0.0
pa,2020-09-21,14.35954586
ri,2020-09-21,0.0
sc,2020-09-21,0.0
sd,2020-09-21,65.82411796
tn,2020-09-21,0.0
tx,2020-09-21,8.79656533
ut,2020-09-21,43.64730691
va,2020-09-21,14.47731373
vt,2020-09-21,0.0
wa,2020-09-21,11.94691496
wi,2020-09-21,25.68367939
wv,2020-09-21,76.22906212
wy,2020-09-21,0.0
ak,2020-09-22,0.0
al,2020-09-22,23.92984232
ar,2020-09-22,19.03110165
az,2020-09-22,6.86357254
ca,2020-09-22,4.68649009
co,2020-09-22,15.04912786
ct,2020-09-22,34.47275845
dc,2020-09-22,50.19072475
de,2020-09-22,0.0
fl,2020-09-22,7.83553136
ga,2020-09-22,16.01010355
hi,2020-09-22,37.79289494
ia,2020-09-22,52.34828164
id,2020-09-22,62.62431432
il,2020-09-22,13.38181808
in,2020-09-22,15.8748102
ks,2020-09-22,39.08730134
ky,2020-09-22,12.56061521
la,2020-09-22,0.0
ma,2020-09-22,23.12510645
md,2020-09-22,7.04811491
me,2020-09-22,0.0
mi,2020-09-22,9.98019174
mn,2020-09-22,25.10611296
mo,2020-09-22,42.05412683
ms,2020-09-22,0.0
mt,2020-09-22,0.0
nc,2020-09-22,16.68565053
nd,2020-09-22,0.0
ne,2020-09-22,0.0
nh,2020-09-22,0.0
nj,2020-09-22,18.07243694
nm,2020-09-22,0.0
nv,2020-09-22,45.94219183
ny,2020-09-22,6.24011216
oh,2020-09-22,16.87121196
ok,2020-09-22,44.96864464
or,2020-09-22,33.7566891
pa,2020-09-22,7.20165736
ri,2020-09-22,0.0
sc,2020-09-22,0.0
sd,2020-09-22,131.99577614
tn,2020-09-22,30.37578629
tx,2020-09-22,13.06969753
ut,2020-09-22,0.0
va,2020-09-22,16.47627679
vt,2020-09-22,0.0
wa,2020-09-22,24.05155958
wi,2020-09-22,16.79099467
wv,2020-09-22,0.0
wy,2020-09-22,0.0
ak,2020-09-23,0.0
al,2020-09-23,0.0
ar,2020-09-23,19.40106912
az,2020-09-23,14.29722037
ca,2020-09-23,6.83648511
co,2020-09-23,23.29727834
ct,2020-09-23,23.87198552
dc,2020-09-23,100.04001601
de,2020-09-23,0.0
fl,2020-09-23,7.9430006
ga,2020-09-23,16.45605886
hi,2020-09-23,37.57138563
ia,2020-09-23,52.71599509
id,2020-09-23,32.19522767
il,2020-09-23,18.70869774
in,2020-09-23,24.00687782
ks,2020-09-23,0.0
ky,2020-09-23,38.09140642
la,2020-09-23,24.7500595
ma,2020-09-23,17.94882196
md,2020-09-23,0.0
me,2020-09-23,0.0
mi,2020-09-23,10.18747584
mn,2020-09-23,25.2729209
mo,2020-09-23,51.64722779
ms,2020-09-23,66.57865353
mt,2020-09-23,0.0
nc,2020-09-23,16.87388991
nd,2020-09-23,0.0
ne,2020-09-23,75.88344172
nh,2020-09-23,0.0
nj,2020-09-23,13.72000056
nm,2020-09-23,0.0
nv,2020-09-23,0.0
ny,2020-09-23,8.14339712
oh,2020-09-23,8.65360025
ok,2020-09-23,46.0909929
or,2020-09-23,0.0
pa,2020-09-23,10.93200545
ri,2020-09-23,0.0
sc,2020-09-23,53.43733164
sd,2020-09-23,0.0
tn,2020-09-23,15.04431225
tx,2020-09-23,7.76521025
ut,2020-09-23,0.0
va,2020-09-23,19.13300959
vt,2020-09-23,0.0
wa,2020-09-23,6.02585769
wi,2020-09-23,17.53090423
wv,2020-09-23,0.0
wy,2020-09-23,112.35955056
ak,2020-09-24,0.0
al,2020-09-24,34.58769287
ar,2020-09-24,19.82442473
az,2020-09-24,28.2209177
ca,2020-09-24,4.39165077
co,2020-09-24,23.14510981
ct,2020-09-24,0.0
dc,2020-09-24,0.0
de,2020-09-24,0.0
fl,2020-09-24,4.50528589
ga,2020-09-24,11.81969999
hi,2020-09-24,0.0
ia,2020-09-24,17.70449054
id,2020-09-24,64.66903361
il,2020-09-24,16.8745162
in,2020-09-24,0.0
ks,2020-09-24,0.0
ky,2020-09-24,0.0
la,2020-09-24,0.0
ma,2020-09-24,5.85164129
md,2020-09-24,13.97152704
me,2020-09-24,0.0
mi,2020-09-24,5.01673323
mn,2020-09-24,17.05769309
mo,2020-09-24,26.30007649
ms,2020-09-24,22.75191568
mt,2020-09-24,0.0
nc,2020-09-24,4.07303907
nd,2020-09-24,0.0
ne,2020-09-24,26.42534247
nh,2020-09-24,0.0
nj,2020-09-24,13.68777541
nm,2020-09-24,0.0
nv,2020-09-24,31.53788848
ny,2020-09-24,5.33845928
oh,2020-09-24,12.89109104
ok,2020-09-24,31.33135234
or,2020-09-24,11.17099774
pa,2020-09-24,16.40489212
ri,2020-09-24,0.0
sc,2020-09-24,0.0
sd,2020-09-24,135.67646847
tn,2020-09-24,29.46829591
tx,2020-09-24,8.28409216
ut,2020-09-24,0.0
va,2020-09-24,14.04099136
vt,2020-09-24,0.0
wa,2020-09-24,0.0
wi,2020-09-24,29.74886752
wv,2020-09-24,0.0
wy,2020-09-24,0.0
ak,2020-09-25,0.0
al,2020-09-25,52.0224516
ar,2020-09-25,0.0
az,2020-09-25,0.0
ca,2020-09-25,4.36901708
co,2020-09-25,44.45131153
ct,2020-09-25,0.0
dc,2020-09-25,0.0
de,2020-09-25,0.0
fl,2020-09-25,4.75790289
ga,2020-09-25,13.14141194
hi,2020-09-25,0.0
ia,2020-09-25,0.0
id,2020-09-25,91.62471999
il,2020-09-25,18.96777496
in,2020-09-25,9.04748176
ks,2020-09-25,0.0
ky,2020-09-25,85.84175778
la,2020-09-25,28.98466548
ma,2020-09-25,20.39882114
md,2020-09-25,7.87959432
me,2020-09-25,0.0
mi,2020-09-25,28.21798387
mn,2020-09-25,19.51249091
mo,2020-09-25,38.788459
ms,2020-09-25,76.05457009
mt,2020-09-25,0.0
nc,2020-09-25,9.257119
nd,2020-09-25,0.0
ne,2020-09-25,29.22759736
nh,2020-09-25,0.0
nj,2020-09-25,0.0
nm,2020-09-25,0.0
nv,2020-09-25,0.0
ny,2020-09-25,7.09717225
oh,2020-09-25,14.45551708
ok,2020-09-25,17.64514637
or,2020-09-25,0.0
pa,2020-09-25,4.02635575
ri,2020-09-25,0.0
sc,2020-09-25,0.0
sd,2020-09-25,0.0
tn,2020-09-25,32.22651206
tx,2020-09-25,13.66308271
ut,2020-09-25,0.0
va,2020-09-25,15.5904763
vt,2020-09-25,0.0
wa,2020-09-25,6.63164601
wi,2020-09-25,48.44418939
wv,2020-09-25,207.88292034
wy,2020-09-25,0.0
ak,2020-09-26,0.0
al,2020-09-26,0.0
ar,2020-09-26,0.0
az,2020-09-26,0.0
ca,2020-09-26,5.45733259
co,2020-09-26,10.05401582
ct,2020-09-26,0.0
dc,2020-09-26,0.0
de,2020-09-26,0.0
fl,2020-09-26,2.75724061
ga,2020-09-26,0.0
hi,2020-09-26,0.0
ia,2020-09-26,46.5142357
id,2020-09-26,0.0
il,2020-09-26,13.39541513
in,2020-09-26,21.11883072
ks,2020-09-26,0.0
ky,2020-09-26,0.0
la,2020-09-26,0.0
ma,2020-09-26,36.44668704
md,2020-09-26,9.36067521
me,2020-09-26,0.0
mi,2020-09-26,19.76771181
mn,2020-09-26,11.44310888
mo,2020-09-26,11.46797603
ms,2020-09-26,0.0
mt,2020-09-26,140.82671329
nc,2020-09-26,16.84748762
nd,2020-09-26,0.0
ne,2020-09-26,66.90187223
nh,2020-09-26,89.73438622
nj,2020-09-26,12.51434133
nm,2020-09-26,66.14844478
nv,2020-09-26,0.0
ny,2020-09-26,7.56790359
oh,2020-09-26,5.69475914
ok,2020-09-26,19.95762265
or,2020-09-26,29.0227214
pa,2020-09-26,4.55621553
ri,2020-09-26,0.0
sc,2020-09-26,26.5347801
sd,2020-09-26,368.86757654
tn,2020-09-26,9.39380408
tx,2020-09-26,10.72831021
ut,2020-09-26,0.0
va,2020-09-26,15.60599317
vt,2020-09-26,0.0
wa,2020-09-26,7.62167895
wi,2020-09-26,22.31302992
wv,2020-09-26,0.0
wy,2020-09-26,0.0
ak,2020-09-27,0.0
al,2020-09-27,14.41273601
ar,2020-09-27,82.40862167
az,2020-09-27,30.40746591
ca,2020-09-27,8.78483405
co,2020-09-27,0.0
ct,2020-09-27,29.5207705
dc,2020-09-27,0.0
de,2020-09-27,0.0
fl,2020-09-27,9.44528136
ga,2020-09-27,0.0
hi,2020-09-27,100.2004008
ia,2020-09-27,0.0
id,2020-09-27,0.0
il,2020-09-27,12.888942
in,2020-09-27,10.13888366
ks,2020-09-27,0.0
ky,2020-09-27,0.0
la,2020-09-27,16.53110613
ma,2020-09-27,22.60350414
md,2020-09-27,26.83647642
me,2020-09-27,0.0
mi,2020-09-27,12.47830506
mn,2020-09-27,0.0
mo,2020-09-27,55.5980275
ms,2020-09-27,28.41859619
mt,2020-09-27,138.77399117
nc,2020-09-27,10.92360529
nd,2020-09-27,0.0
ne,2020-09-27,0.0
nh,2020-09-27,0.0
nj,2020-09-27,0.0
nm,2020-09-27,31.41994226
nv,2020-09-27,0.0
ny,2020-09-27,10.5818875
oh,2020-09-27,24.23945611
ok,2020-09-27,58.3826879
or,2020-09-27,0.0
pa,2020-09-27,4.33090559
ri,2020-09-27,0.0
sc,2020-09-27,25.50999361
sd,2020-09-27,0.0
tn,2020-09-27,27.37842464
tx,2020-09-27,9.86820611
ut,2020-09-27,19.73621093
va,2020-09-27,14.19845847
vt,2020-09-27,0.0
wa,2020-09-27,7.59995626
wi,2020-09-27,46.81819565
wv,2020-09-27,0.0
wy,2020-09-27,396.82539683
ak,2020-09-28,0.0
al,2020-09-28,0.0
ar,2020-09-28,64.95819201
az,2020-09-28,23.21030817
ca,2020-09-28,5.29188677
co,2020-09-28,0.0
ct,2020-09-28,12.89177662
dc,2020-09-28,0.0
de,2020-09-28,0.0
fl,2020-09-28,9.18786534
ga,2020-09-28,0.0
hi,2020-09-28,44.1774165
ia,2020-09-28,18.66492112
id,2020-09-28,0.0
il,2020-09-28,12.84725434
in,2020-09-28,33.66046544
ks,2020-09-28,42.58662177
ky,2020-09-28,46.92724057
la,2020-09-28,26.12046359
ma,2020-09-28,22.39075164
md,2020-09-28,23.72335803
me,2020-09-28,0.0
mi,2020-09-28,15.86771022
mn,2020-09-28,18.26715031
mo,2020-09-28,18.60806971
ms,2020-09-28,0.0
mt,2020-09-28,183.50868608
nc,2020-09-28,14.05874528
nd,2020-09-28,77.90588969
ne,2020-09-28,57.1048316
nh,2020-09-28,0.0
nj,2020-09-28,20.57572789
nm,2020-09-28,55.83513546
nv,2020-09-28,16.8996562
ny,2020-09-28,10.71614142
oh,2020-09-28,4.50358909
ok,2020-09-28,0.0
or,2020-09-28,12.72841419
pa,2020-09-28,7.88424215
ri,2020-09-28,85.43669378
sc,2020-09-28,0.0
sd,2020-09-28,73.68110816
tn,2020-09-28,43.65179665
tx,2020-09-28,8.29991451
ut,2020-09-28,0.0
va,2020-09-28,10.29628221
vt,2020-09-28,177.87264319
wa,2020-09-28,26.65962693
wi,2020-09-28,44.63874667
wv,2020-09-28,0.0
wy,2020-09-28,343.56390289
ak,2020-09-29,0.0
al,2020-09-29,12.44671613
ar,2020-09-29,0.0
az,2020-09-29,7.62301628
ca,2020-09-29,7.22748114
co,2020-09-29,25.60246404
ct,2020-09-29,0.0
dc,2020-09-29,0.0
de,2020-09-29,0.0
fl,2020-09-29,8.04794461
ga,2020-09-29,23.30777711
hi,2020-09-29,0.0
ia,2020-09-29,37.97078759
id,2020-09-29,71.24706595
il,2020-09-29,12.79526209
in,2020-09-29,17.52615635
ks,2020-09-29,21.27725771
ky,2020-09-29,13.77249049
la,2020-09-29,13.72505564
ma,2020-09-29,12.79170781
md,2020-09-29,7.2649491
me,2020-09-29,0.0
mi,2020-09-29,10.91502041
mn,2020-09-29,36.5310714
mo,2020-09-29,0.0
ms,2020-09-29,0.0
mt,2020-09-29,123.15270936
nc,2020-09-29,4.48236748
nd,2020-09-29,0.0
ne,2020-09-29,0.0
nh,2020-09-29,0.0
nj,2020-09-29,14.45781241
nm,2020-09-29,0.0
nv,2020-09-29,0.0
ny,2020-09-29,8.91758899
oh,2020-09-29,13.16810183
ok,2020-09-29,34.17954364
or,2020-09-29,37.46385088
pa,2020-09-29,23.79215838
ri,2020-09-29,0.0
sc,2020-09-29,0.0
sd,2020-09-29,226.039783
tn,2020-09-29,15.86899867
tx,2020-09-29,9.34958608
ut,2020-09-29,0.0
va,2020-09-29,19.94467674
vt,2020-09-29,0.0
wa,2020-09-29,6.707544
wi,2020-09-29,32.22943592
wv,2020-09-29,77.47982132
wy,2020-09-29,0.0
ak,2020-09-30,0.0
al,2020-09-30,0.0
ar,2020-09-30,22.240566
az,2020-09-30,7.72064802
ca,2020-09-30,4.87483998
co,2020-09-30,8.554634
